Study,Location,date_min,date_max,temp_min,temp_max,hobo,ibutton,year,calibration_temp,snow_appearance_date,snow_disappearance_date,snow_cover_duration,minimum_soil_temp,longitude,latitude
FordTheo,SP-1684m-3,8/18/12 1:00,7/23/13 15:48,0.232,14.996,TRUE,FALSE,2013,0,10/21/12,7/3/13,245,0.232,-121.8392,46.91838333
FordTheo,SP-1684m-3,7/23/13 17:00,9/6/14 23:00,0.232,22.525,TRUE,FALSE,2014,0.597198457,9/30/13,7/3/14,263,0.232,-121.8392,46.91838333
FordTheo,SP-1684m-4,8/18/12 1:00,7/23/13 16:03,0.121,28.555,TRUE,FALSE,2013,0,10/25/12,7/4/13,242,0.121,-121.8391833,46.9182
FordTheo,SP-1684m-4,7/23/13 17:00,9/6/14 23:00,0.121,28.853,TRUE,FALSE,2014,0.387674789,10/9/13,7/3/14,268,0.121,-121.8391833,46.9182
FordTheo,SP-1684m-5,8/18/12 1:00,7/23/13 15:47,0.01,14.038,TRUE,FALSE,2013,0,10/22/12,7/1/13,241,0.01,-121.8393333,46.91838333
FordTheo,SP-1684m-5,7/23/13 17:00,9/6/14 23:00,0.01,22.046,TRUE,FALSE,2014,0.519556717,10/1/13,6/27/14,253,0.01,-121.8393333,46.91838333
FordTheo,SP-1684m-6,8/18/12 1:00,7/23/13 15:54,0.121,23.773,TRUE,FALSE,2013,0,10/26/12,7/4/13,239,0.121,-121.8393167,46.91818333
FordTheo,SP-1684m-6,7/23/13 17:00,9/6/14 23:00,0.121,27.075,TRUE,FALSE,2014,0.373710012,10/4/13,6/29/14,269,0.121,-121.8393167,46.91818333
FordTheo,SP-1684m-7,8/18/12 1:00,7/23/13 15:50,0.121,14.613,TRUE,FALSE,2013,0,10/20/12,7/1/13,246,0.121,-121.8394333,46.91836667
FordTheo,SP-1684m-7,7/23/13 17:00,9/6/14 23:00,0.121,22.238,TRUE,FALSE,2014,0.297597744,9/30/13,6/30/14,265,0.121,-121.8394333,46.91836667
FordTheo,SP-1684m-8,8/18/12 1:00,7/23/13 15:54,0.01,19.662,TRUE,FALSE,2013,0,10/4/12,7/12/13,258,0.01,-121.8394333,46.91813333
FordTheo,SP-1684m-9,8/18/12 1:00,7/23/13 15:41,0.121,15.951,TRUE,FALSE,2013,0,10/20/12,6/20/13,232,0.121,-121.8398167,46.9185
FordTheo,SP-1684m-10,8/18/12 1:00,7/23/13 15:55,0.121,23.004,TRUE,FALSE,2013,0,10/4/12,7/7/13,257,0.121,-121.8397333,46.91818333
FordTheo,SP-1684m-10,7/23/13 17:00,9/6/14 23:00,0.121,24.448,TRUE,FALSE,2014,0.383081257,10/1/13,7/6/14,279,0.121,-121.8397333,46.91818333
FordTheo,SP-1781m-1,8/18/12 1:00,8/26/13 15:10,-0.662,14.038,TRUE,FALSE,2013,0,10/21/12,7/5/13,248,-0.662,-121.8343167,46.9209
FordTheo,SP-1781m-1,8/26/13 17:00,9/6/14 23:00,0.01,22.142,TRUE,FALSE,2014,0.386807716,9/30/13,7/4/14,266,0.01,-121.8343167,46.9209
FordTheo,SP-1781m-2,8/18/12 1:00,8/26/13 14:33,0.121,18.616,TRUE,FALSE,2013,0,10/21/12,7/18/13,261,0.121,-121.83455,46.9205
FordTheo,SP-1781m-2,8/26/13 15:00,9/6/14 23:00,0.121,22.046,TRUE,FALSE,2014,0.344599773,9/30/13,7/20/14,294,0.121,-121.83455,46.9205
FordTheo,SP-1781m-3,8/18/12 1:00,8/26/13 15:08,0.121,13.654,TRUE,FALSE,2013,0,10/21/12,7/1/13,244,0.121,-121.83455,46.92098333
FordTheo,SP-1781m-3,8/26/13 17:00,9/6/14 23:00,0.121,22.142,TRUE,FALSE,2014,0.474876578,9/30/13,6/29/14,261,0.121,-121.83455,46.92098333
FordTheo,SP-1781m-4,8/18/12 1:00,8/26/13 14:20,0.01,23.484,TRUE,FALSE,2013,0,10/23/12,7/18/13,258,0.01,-121.83465,46.92053333
FordTheo,SP-1781m-5,8/18/12 1:00,8/26/13 15:02,-0.662,15.378,TRUE,FALSE,2013,0,10/20/12,7/1/13,239,-0.662,-121.8349333,46.92108333
FordTheo,SP-1781m-5,8/26/13 17:00,9/6/14 23:00,0.121,22.142,TRUE,FALSE,2014,0.313847925,9/30/13,6/28/14,255,0.121,-121.8349333,46.92108333
FordTheo,SP-1781m-6,8/18/12 1:00,8/26/13 14:28,0.232,22.142,TRUE,FALSE,2013,0,10/21/12,7/28/13,272,0.232,-121.8348333,46.92053333
FordTheo,SP-1781m-6,8/26/13 15:00,9/6/14 23:00,0.121,23.484,TRUE,FALSE,2014,0.337740618,9/30/13,7/27/14,301,0.121,-121.8348333,46.92053333
FordTheo,SP-1781m-7,8/18/12 1:00,8/26/13 15:15,-0.102,12.69,TRUE,FALSE,2013,0,10/21/12,6/30/13,240,-0.102,-121.8352,46.92095
FordTheo,SP-1781m-7,8/26/13 17:00,9/6/14 23:00,-0.102,22.046,TRUE,FALSE,2014,0.495278616,9/30/13,6/30/14,257,-0.102,-121.8352,46.92095
FordTheo,SP-1781m-8,8/18/12 1:00,8/26/13 14:54,0.121,19.948,TRUE,FALSE,2013,0,10/23/12,7/26/13,267,0.121,-121.8352,46.9206
FordTheo,SP-1781m-8,8/26/13 15:00,9/6/14 23:00,0.121,26.488,TRUE,FALSE,2014,0.277897778,10/1/13,7/26/14,299,0.121,-121.8352,46.9206
FordTheo,SP-1781m-9,8/18/12 1:00,8/26/13 15:13,-0.437,16.237,TRUE,FALSE,2013,0,10/21/12,6/26/13,238,-0.437,-121.8355167,46.92108333
FordTheo,SP-1781m-9,8/26/13 17:00,9/6/14 23:00,-0.325,22.142,TRUE,FALSE,2014,0.358408667,9/30/13,6/20/14,247,-0.325,-121.8355167,46.92108333
FordTheo,SP-1781m-10,8/18/12 1:00,8/26/13 14:29,0.121,21.091,TRUE,FALSE,2013,0,10/20/12,7/20/13,264,0.121,-121.8355667,46.92075
FordTheo,SP-1781m-10,8/26/13 15:00,9/6/14 23:00,0.121,23.004,TRUE,FALSE,2014,0.233584491,9/30/13,7/14/14,288,0.121,-121.8355667,46.92075
FordTheo,SP-1878m-1,8/18/12 1:00,8/29/13 10:40,0.01,13.558,TRUE,FALSE,2013,0,10/22/12,6/29/13,241,0.01,-121.8251333,46.92098333
FordTheo,SP-1878m-1,8/29/13 11:00,9/6/14 23:00,0.01,22.429,TRUE,FALSE,2014,0.359832404,9/30/13,7/1/14,267,0.01,-121.8251333,46.92098333
FordTheo,SP-1878m-2,8/18/12 1:00,8/29/13 10:29,0.121,23.1,TRUE,FALSE,2013,0,10/22/12,7/21/13,263,0.121,-121.8253833,46.92086667
FordTheo,SP-1878m-2,8/29/13 11:00,9/6/14 23:00,0.121,24.738,TRUE,FALSE,2014,0.272501134,10/1/13,7/20/14,293,0.121,-121.8253833,46.92086667
FordTheo,SP-1878m-3,8/18/12 1:00,8/29/13 10:39,0.232,14.996,TRUE,FALSE,2013,0,10/17/12,6/30/13,245,0.232,-121.8252167,46.921
FordTheo,SP-1878m-3,8/29/13 11:00,9/6/14 23:00,0.121,22.525,TRUE,FALSE,2014,0.382851277,9/30/13,7/6/14,271,0.121,-121.8252167,46.921
FordTheo,SP-1878m-4,8/18/12 1:00,8/29/13 10:29,0.121,20.329,TRUE,FALSE,2013,0,10/21/12,7/22/13,265,0.121,-121.82545,46.9209
FordTheo,SP-1878m-4,8/29/13 11:00,9/6/14 23:00,-0.325,46.979,TRUE,FALSE,2014,0.167393289,9/29/13,7/28/14,303,-0.325,-121.82545,46.9209
FordTheo,SP-1878m-5,8/18/12 1:00,8/29/13 10:48,0.121,18.426,TRUE,FALSE,2013,0,10/17/12,6/30/13,245,0.121,-121.82525,46.9211
FordTheo,SP-1878m-5,8/29/13 11:00,9/6/14 23:00,0.121,22.142,TRUE,FALSE,2014,0.396794988,9/30/13,7/2/14,276,0.121,-121.82525,46.9211
FordTheo,SP-1878m-6,8/18/12 1:00,8/29/13 10:33,0.121,19.187,TRUE,FALSE,2013,0,10/21/12,7/30/13,273,0.121,-121.8255333,46.92093333
FordTheo,SP-1878m-6,8/29/13 11:00,9/6/14 23:00,0.121,22.333,TRUE,FALSE,2014,0.257614208,9/30/13,7/30/14,304,0.121,-121.8255333,46.92093333
FordTheo,SP-1878m-7,8/18/12 1:00,8/29/13 10:31,0.232,18.426,TRUE,FALSE,2013,0,10/22/12,6/27/13,239,0.232,-121.82535,46.92118333
FordTheo,SP-1878m-7,8/29/13 11:00,9/6/14 23:00,0.121,22.333,TRUE,FALSE,2014,0.350326261,9/24/13,7/2/14,271,0.121,-121.82535,46.92118333
FordTheo,SP-1878m-8,8/18/12 1:00,8/29/13 10:48,0.121,17.95,TRUE,FALSE,2013,0,10/22/12,8/4/13,278,0.121,-121.82565,46.92101667
FordTheo,SP-1878m-8,8/29/13 13:00,9/6/14 23:00,0.121,22.429,TRUE,FALSE,2014,0.254165863,9/30/13,8/5/14,310,0.121,-121.82565,46.92101667
FordTheo,SP-1878m-9,8/18/12 1:00,8/29/13 10:07,0.121,15.282,TRUE,FALSE,2013,0,10/21/12,7/4/13,247,0.121,-121.8255667,46.92118333
FordTheo,SP-1878m-9,8/29/13 11:00,9/6/14 23:00,0.121,22.621,TRUE,FALSE,2014,0.310261131,9/30/13,7/7/14,275,0.121,-121.8255667,46.92118333
FordTheo,SP-1878m-10,8/18/12 1:00,8/29/13 10:28,0.121,17.855,TRUE,FALSE,2013,0,10/17/12,8/7/13,282,0.121,-121.8257667,46.92105
FordTheo,SP-1878m-10,8/29/13 11:00,9/6/14 23:00,0.121,22.333,TRUE,FALSE,2014,0.179483279,9/29/13,8/8/14,309,0.121,-121.8257667,46.92105
FordTheo,SP-1975m-1,8/18/12 1:00,8/27/13 15:38,-11.631,42.639,TRUE,FALSE,2013,0,10/17/12,6/20/13,71,-11.631,-121.81865,46.91195
FordTheo,SP-1975m-1,8/27/13 17:00,9/6/14 23:00,-13.868,35.115,TRUE,FALSE,2014,-0.621635922,9/24/13,6/17/14,102,-13.868,-121.81865,46.91195
FordTheo,SP-1975m-2,8/18/12 1:00,8/27/13 14:48,-3.079,26.585,TRUE,FALSE,2013,0,10/20/12,8/26/13,294,-3.079,-121.8183833,46.91181667
FordTheo,SP-1975m-2,8/27/13 15:00,9/6/14 23:00,-7.787,29.652,TRUE,FALSE,2014,-0.187880872,9/23/13,8/8/14,298,-7.787,-121.8183833,46.91181667
FordTheo,SP-1975m-3,8/18/12 1:00,8/27/13 15:28,-7.138,25.319,TRUE,FALSE,2013,0,10/21/12,6/22/13,184,-7.138,-121.8187,46.9118
FordTheo,SP-1975m-3,8/27/13 17:00,9/6/14 23:00,-7.657,30.356,TRUE,FALSE,2014,-0.7740561,9/24/13,6/17/14,153,-7.657,-121.8187,46.9118
FordTheo,SP-1975m-5,8/18/12 1:00,7/17/13 9:00,-0.887,27.961,TRUE,FALSE,2013,0.056223118,10/17/12,7/2/13,248,-0.887,-121.8187667,46.91171667
FordTheo,SP-1975m-6,8/18/12 1:00,8/27/13 14:49,-5.496,26.488,TRUE,FALSE,2013,0,10/25/12,8/20/13,285,-5.496,-121.8184,46.91161667
FordTheo,SP-1975m-6,8/27/13 15:00,9/6/14 23:00,-8.05,27.37,TRUE,FALSE,2014,0.045071223,9/23/13,8/18/14,289,-8.05,-121.8184,46.91161667
FordTheo,SP-1975m-7,8/18/12 1:00,8/27/13 15:23,0.232,41.928,TRUE,FALSE,2013,0,10/17/12,6/25/13,223,0.232,-121.81885,46.91156667
FordTheo,SP-1975m-7,8/27/13 17:00,9/6/14 23:00,0.121,29.953,TRUE,FALSE,2014,0.538403455,9/30/13,6/18/14,244,0.121,-121.81885,46.91156667
FordTheo,SP-1975m-8,8/18/12 1:00,8/27/13 14:45,-1.114,36.837,TRUE,FALSE,2013,0,10/17/12,8/3/13,283,-1.114,-121.8183667,46.91155
FordTheo,SP-1975m-8,8/27/13 15:00,9/6/14 23:00,-3.672,29.552,TRUE,FALSE,2014,-0.035484167,9/23/13,7/23/14,300,-3.672,-121.8183667,46.91155
FordTheo,SP-1975m-9,8/18/12 1:00,8/27/13 15:33,-5.745,37.384,TRUE,FALSE,2013,0,10/17/12,6/22/13,161,-5.745,-121.8188833,46.9115
FordTheo,SP-1975m-9,8/27/13 17:00,9/6/14 23:00,-8.713,52.727,TRUE,FALSE,2014,-0.494362045,9/23/13,6/17/14,119,-8.713,-121.8188833,46.9115
FordTheo,SP-1975m-10,8/18/12 1:00,8/27/13 14:49,-1.456,24.641,TRUE,FALSE,2013,0,10/17/12,8/8/13,284,-1.456,-121.8185167,46.91155
FordTheo,SP-1975m-10,8/27/13 15:00,9/6/14 23:00,-5.496,26.683,TRUE,FALSE,2014,0.066069072,9/23/13,8/1/14,298,-5.496,-121.8185167,46.91155
FordTheo,SP-2072m-2,9/19/10 1:01,8/26/11 5:01,0,25,FALSE,TRUE,2011,0.008661888,10/24/10,7/29/11,279,0,-121.8117667,46.91083333
FordTheo,SP-2072m-7,9/19/10 1:01,8/26/11 5:01,-9,47.5,FALSE,TRUE,2011,-1.018456376,10/24/10,6/11/11,149,-9,-121.8116667,46.91046667
FordTheo,SP-2072m-1,8/18/12 1:00,8/27/13 12:19,-6.882,40.3,TRUE,FALSE,2013,0,10/20/12,6/21/13,138,-6.882,-121.8119,46.91078333
FordTheo,SP-2072m-1,8/27/13 13:00,9/6/14 23:00,-14.334,41.108,TRUE,FALSE,2014,-1.004552273,9/23/13,6/16/14,110,-14.334,-121.8119,46.91078333
FordTheo,SP-2072m-2,8/18/12 1:00,8/27/13 12:14,-1.228,29.853,TRUE,FALSE,2013,0,10/17/12,7/5/13,250,-1.228,-121.8117667,46.91083333
FordTheo,SP-2072m-2,8/27/13 13:00,9/6/14 23:00,0.01,29.152,TRUE,FALSE,2014,0.148001467,9/23/13,7/8/14,284,0.01,-121.8117667,46.91083333
FordTheo,SP-2072m-3,8/18/12 1:00,8/27/13 11:57,-8.314,55.425,TRUE,FALSE,2013,0,10/20/12,6/21/13,115,-8.314,-121.81185,46.9107
FordTheo,SP-2072m-3,8/27/13 13:00,9/6/14 23:00,-13.409,34.268,TRUE,FALSE,2014,-0.570074405,9/23/13,6/17/14,140,-13.409,-121.81185,46.9107
FordTheo,SP-2072m-4,8/18/12 1:00,8/27/13 12:23,0.01,26.292,TRUE,FALSE,2013,0,10/17/12,7/21/13,270,0.01,-121.81165,46.91075
FordTheo,SP-2072m-4,8/27/13 13:00,9/6/14 23:00,0.01,26.39,TRUE,FALSE,2014,0.135516499,9/23/13,7/21/14,298,0.01,-121.81165,46.91075
FordTheo,SP-2072m-5,8/18/12 1:00,8/27/13 12:07,-10.634,32.188,TRUE,FALSE,2013,0,10/17/12,6/20/13,83,-10.634,-121.8116833,46.9105
FordTheo,SP-2072m-5,8/27/13 13:00,9/6/14 23:00,-12.509,31.88,TRUE,FALSE,2014,-1.266837629,9/23/13,5/10/14,96,-12.509,-121.8116833,46.9105
FordTheo,SP-2072m-6,8/18/12 1:00,8/27/13 12:05,0.121,24.062,TRUE,FALSE,2013,0,10/17/12,8/8/13,289,0.121,-121.8115667,46.91071667
FordTheo,SP-2072m-6,8/27/13 13:00,9/6/14 23:00,0.121,23.581,TRUE,FALSE,2014,0.175486068,9/23/13,8/12/14,323,0.121,-121.8115667,46.91071667
FordTheo,SP-2072m-7,8/18/12 1:00,8/27/13 12:04,-5.496,44.58,TRUE,FALSE,2013,0,10/20/12,5/31/13,168,-5.496,-121.8116667,46.91046667
FordTheo,SP-2072m-7,8/27/13 13:00,9/6/14 23:00,-18.675,49.768,TRUE,FALSE,2014,-0.19021831,9/23/13,5/13/14,71,-18.675,-121.8116667,46.91046667
FordTheo,SP-2072m-9,8/18/12 1:00,8/27/13 12:13,-6.246,29.552,TRUE,FALSE,2013,0,10/17/12,6/21/13,176,-6.246,-121.8115333,46.9104
FordTheo,SP-2072m-10,8/18/12 1:00,8/27/13 12:09,-0.437,22.046,TRUE,FALSE,2013,0,10/17/12,8/8/13,282,-0.437,-121.8115,46.91058333
FordTheo,SP-2072m-10,8/27/13 13:00,9/6/14 23:00,0.121,24.448,TRUE,FALSE,2014,0.446109057,9/23/13,8/5/14,310,0.121,-121.8115,46.91058333
FordTheo,SpHi-2,9/26/09 0:01,9/2/10 4:01,-1.5,18.5,FALSE,TRUE,2010,0.197305507,10/1/09,6/25/10,243,-1.5,-121.81875,46.91155
FordTheo,SpHi-3,9/26/09 0:02,9/2/10 4:02,-3,37,FALSE,TRUE,2010,-0.420995671,9/30/09,7/29/10,286,-3,-121.8186167,46.91155
FordTheo,SpHi-4,9/26/09 0:01,9/2/10 4:01,-4.5,35.5,FALSE,TRUE,2010,-0.025510204,9/30/09,7/24/10,273,-4.5,-121.8183667,46.91155
FordTheo,SpHi-6,9/26/09 0:01,9/2/10 4:01,-7,47.5,FALSE,TRUE,2010,0.007467145,9/30/09,7/29/10,279,-7,-121.8187333,46.91171667
FordTheo,SpHi-7,9/26/09 0:01,9/2/10 4:01,-6,26,FALSE,TRUE,2010,-0.486550633,9/30/09,9/2/10,316,-6,-121.81865,46.9117
FordTheo,SpHi-8,9/26/09 0:01,9/2/10 4:01,-9.5,36.5,FALSE,TRUE,2010,-0.551282051,10/27/09,8/12/10,273,-9.5,-121.8184,46.91161667
FordTheo,SpHi-10,9/26/09 0:01,9/2/10 4:01,-5,36,FALSE,TRUE,2010,-0.423988842,10/15/09,7/3/10,239,-5,-121.8186667,46.91178333
FordTheo,SpHi-11,9/26/09 0:01,9/2/10 4:01,-3.5,57.5,FALSE,TRUE,2010,-0.497002398,10/3/09,7/27/10,278,-3.5,-121.8186167,46.91176667
FordTheo,SpHi-12,9/26/09 0:01,9/2/10 4:01,-5,24,FALSE,TRUE,2010,-0.509199134,10/3/09,8/29/10,308,-5,-121.8184,46.9117
FordTheo,SpHi-14,9/26/09 0:01,9/2/10 4:01,-4.5,56.5,FALSE,TRUE,2010,-0.577304965,10/3/09,6/21/10,234,-4.5,-121.81855,46.91191667
FordTheo,SpHi-15,9/26/09 0:01,9/2/10 4:01,-1,34.5,FALSE,TRUE,2010,0.022727273,10/4/09,7/9/10,263,-1,-121.8185167,46.91188333
FordTheo,SpHi-16,9/26/09 0:01,9/2/10 4:01,-7.5,33.5,FALSE,TRUE,2010,-0.28643853,10/3/09,7/27/10,263,-7.5,-121.8183833,46.91181667
FordTheo,SpHi-18,9/26/09 0:01,9/2/10 4:01,-4.5,49.5,FALSE,TRUE,2010,-0.499666667,9/30/09,6/25/10,250,-4.5,-121.8184833,46.91198333
FordTheo,SpHi-19,9/26/09 0:01,9/2/10 4:01,-1,37.5,FALSE,TRUE,2010,0.072128852,10/13/09,7/9/10,255,-1,-121.8184,46.912
FordTheo,SR-1809m-2,8/17/11 17:01,7/23/12 21:01,-11.5,58.5,FALSE,TRUE,2012,-0.51503268,10/5/11,7/18/12,255,-11.5,-121.5988,46.92558333
FordTheo,SR-1809m-5,8/17/11 17:01,7/23/12 21:01,-5,22.5,FALSE,TRUE,2012,-0.061797753,10/5/11,7/23/12,267,-5,-121.59875,46.92605
FordTheo,SR-1809m-6,8/17/11 17:01,7/23/12 21:01,0,30,FALSE,TRUE,2012,0.406443618,10/26/11,7/20/12,265,0,-121.5990667,46.9257
FordTheo,SR-1809m-7,8/17/11 17:01,7/23/12 21:01,-1.5,34,FALSE,TRUE,2012,0.454695767,10/6/11,7/4/12,252,-1.5,-121.5988,46.92615
FordTheo,SR-1809m-1,7/24/12 17:00,7/9/13 16:04,-1.001,24.158,TRUE,FALSE,2013,0,10/17/12,6/29/13,250,-1.001,-121.5985167,46.92598333
FordTheo,SR-1809m-1,7/9/13 17:00,8/30/14 23:00,-0.102,19.948,TRUE,FALSE,2014,0.271373747,9/30/13,6/24/14,266,-0.102,-121.5985167,46.92598333
FordTheo,SR-1809m-2,7/24/12 19:00,7/9/13 16:07,0.121,26.292,TRUE,FALSE,2013,0,10/25/12,6/29/13,243,0.121,-121.5988,46.92558333
FordTheo,SR-1809m-2,7/9/13 17:00,8/30/14 23:00,0.121,28.853,TRUE,FALSE,2014,0.243749687,10/1/13,6/29/14,265,0.121,-121.5988,46.92558333
FordTheo,SR-1809m-3,9/19/10 1:01,8/3/11 13:01,-0.5,9.5,FALSE,TRUE,2011,-0.196889671,10/16/10,7/30/11,284,-0.5,-121.5986333,46.92603333
FordTheo,SR-1809m-3,7/24/12 17:00,7/9/13 15:50,-2.494,19.758,TRUE,FALSE,2013,0,10/17/12,7/1/13,252,-2.494,-121.5986333,46.92603333
FordTheo,SR-1809m-3,7/9/13 17:00,8/30/14 23:00,0.121,20.71,TRUE,FALSE,2014,0.367696385,9/25/13,6/26/14,272,0.121,-121.5986333,46.92603333
FordTheo,SR-1809m-4,9/19/10 1:01,7/29/11 21:01,0,15,FALSE,TRUE,2011,0.11001199,10/26/10,7/29/11,276,0,-121.5989667,46.92568333
FordTheo,SR-1809m-4,7/24/12 19:00,7/9/13 15:37,-1.228,28.754,TRUE,FALSE,2013,0,10/22/12,7/3/13,252,-1.228,-121.5989667,46.92568333
FordTheo,SR-1809m-4,7/9/13 17:00,8/30/14 23:00,0.232,26.879,TRUE,FALSE,2014,0.339360195,10/4/13,6/30/14,268,0.232,-121.5989667,46.92568333
FordTheo,SR-1809m-5,9/19/10 1:01,7/12/11 9:01,-1,10.5,FALSE,TRUE,2011,-0.481516291,10/16/10,7/9/11,266,-1,-121.59875,46.92605
FordTheo,SR-1809m-5,7/24/12 17:00,8/19/13 17:32,-7.918,25.416,TRUE,FALSE,2013,0,10/21/12,7/9/13,254,-7.918,-121.59875,46.92605
FordTheo,SR-1809m-6,7/24/12 17:00,7/9/13 15:52,-13.562,43.966,TRUE,FALSE,2013,0,10/20/12,7/3/13,249,-13.562,-121.5990667,46.9257
FordTheo,SR-1809m-6,7/9/13 17:00,8/30/14 23:00,0.121,27.665,TRUE,FALSE,2014,0.380598652,10/1/13,7/1/14,270,0.121,-121.5990667,46.9257
FordTheo,SR-1809m-7,7/24/12 17:00,7/9/13 15:57,-0.325,31.88,TRUE,FALSE,2013,0,10/17/12,6/22/13,241,-0.325,-121.5988,46.92615
FordTheo,SR-1809m-7,7/9/13 17:00,8/30/14 23:00,0.01,34.268,TRUE,FALSE,2014,0.238304117,9/30/13,6/10/14,251,0.01,-121.5988,46.92615
FordTheo,SR-1809m-8,9/19/10 1:01,8/12/11 5:01,-0.5,20,FALSE,TRUE,2011,-0.478729604,10/24/10,8/5/11,286,-0.5,-121.5992,46.92575
FordTheo,SR-1809m-8,7/24/12 17:00,7/9/13 16:00,-7.918,45.326,TRUE,FALSE,2013,0,10/20/12,7/7/13,253,-7.918,-121.5992,46.92575
FordTheo,SR-1809m-9,7/27/12 11:00,7/9/13 15:58,-5.372,67.52,TRUE,FALSE,2013,0,10/20/12,6/29/13,244,-5.372,-121.59885,46.92625
FordTheo,SR-1809m-9,7/9/13 17:00,8/30/14 23:00,0.121,38.379,TRUE,FALSE,2014,0.350642023,9/29/13,6/21/14,257,0.121,-121.59885,46.92625
FordTheo,SR-1809m-10,7/27/12 11:00,7/9/13 15:46,-0.662,24.448,TRUE,FALSE,2013,0,10/22/12,7/4/13,253,-0.662,-121.59935,46.9258
FordTheo,SR-1927m-4,8/15/11 17:01,7/21/12 21:01,-1,34.5,FALSE,TRUE,2012,0.795036765,10/13/11,7/3/12,258,-1,-121.6595,46.90955
FordTheo,SR-1927m-7,8/4/11 13:01,7/10/12 17:01,-4,14.5,FALSE,TRUE,2012,-0.531575521,10/5/11,7/10/12,256,-4,-121.65965,46.90916667
FordTheo,SR-1927m-8,8/4/11 13:01,7/10/12 17:01,-7,56,FALSE,TRUE,2012,-0.496514575,10/5/11,7/10/12,263,-7,-121.6592667,46.90943333
FordTheo,SR-1927m-1,7/25/12 13:00,7/10/13 16:38,-3.197,14.9,TRUE,FALSE,2013,0,10/17/12,6/12/13,224,-3.197,-121.65965,46.90946667
FordTheo,SR-1927m-1,7/10/13 17:00,8/30/14 23:00,-2.844,20.71,TRUE,FALSE,2014,0.366438295,9/30/13,6/17/14,246,-2.844,-121.65965,46.90946667
FordTheo,SR-1927m-2,7/25/12 11:00,7/10/13 17:15,-3.434,30.862,TRUE,FALSE,2013,0,10/21/12,6/30/13,252,-3.434,-121.6594167,46.90961667
FordTheo,SR-1927m-3,7/25/12 13:00,7/10/13 17:11,-2.03,16.523,TRUE,FALSE,2013,0,10/17/12,6/13/13,226,-2.03,-121.6596833,46.90936667
FordTheo,SR-1927m-3,7/10/13 19:00,8/30/14 23:00,-3.672,20.138,TRUE,FALSE,2014,-0.022496795,9/26/13,6/17/14,228,-3.672,-121.6596833,46.90936667
FordTheo,SR-1927m-4,9/19/10 1:02,8/15/11 13:02,0,16.5,FALSE,TRUE,2011,0.029428904,10/17/10,8/4/11,286,0,-121.6595,46.90955
FordTheo,SR-1927m-4,7/25/12 11:00,7/10/13 17:11,-2.377,19.187,TRUE,FALSE,2013,0,10/21/12,7/7/13,259,-2.377,-121.6595,46.90955
FordTheo,SR-1927m-4,7/10/13 19:00,8/30/14 23:00,0.01,22.525,TRUE,FALSE,2014,0.145232014,9/30/13,7/4/14,278,0.01,-121.6595,46.90955
FordTheo,SR-1927m-5,9/19/10 1:01,8/2/11 13:01,-0.5,11,FALSE,TRUE,2011,-0.001253133,10/16/10,7/15/11,266,-0.5,-121.6597167,46.90923333
FordTheo,SR-1927m-5,7/25/12 13:00,7/10/13 16:58,-1.57,15.664,TRUE,FALSE,2013,0,10/17/12,6/26/13,243,-1.57,-121.6597167,46.90923333
FordTheo,SR-1927m-5,7/10/13 19:00,8/30/14 23:00,-0.549,19.948,TRUE,FALSE,2014,0.491022265,9/30/13,6/18/14,251,-0.549,-121.6597167,46.90923333
FordTheo,SR-1927m-6,7/25/12 11:00,7/10/13 16:58,-4.272,23.196,TRUE,FALSE,2013,0,10/22/12,7/6/13,258,-4.272,-121.65935,46.90953333
FordTheo,SR-1927m-6,7/10/13 19:00,8/30/14 23:00,0.121,21.187,TRUE,FALSE,2014,0.30482049,10/2/13,7/5/14,277,0.121,-121.65935,46.90953333
FordTheo,SR-1927m-7,9/19/10 1:01,8/4/11 9:01,-2.5,19,FALSE,TRUE,2011,-0.520383693,10/23/10,7/29/11,278,-2.5,-121.65965,46.90916667
FordTheo,SR-1927m-7,7/25/12 13:00,7/10/13 16:51,-0.887,15.378,TRUE,FALSE,2013,0,10/17/12,6/30/13,250,-0.887,-121.65965,46.90916667
FordTheo,SR-1927m-7,7/10/13 17:00,8/30/14 23:00,0.01,19.758,TRUE,FALSE,2014,0.229955224,9/25/13,6/29/14,265,0.01,-121.65965,46.90916667
FordTheo,SR-1927m-8,9/19/10 1:01,8/4/11 9:01,-1,21.5,FALSE,TRUE,2011,-0.098056537,10/16/10,7/29/11,283,-1,-121.6592667,46.90943333
FordTheo,SR-1927m-9,7/25/12 13:00,7/10/13 16:47,-5.372,18.045,TRUE,FALSE,2013,0,10/17/12,6/20/13,233,-5.372,-121.6595333,46.9091
FordTheo,SR-1927m-9,7/10/13 17:00,8/30/14 23:00,-0.662,20.138,TRUE,FALSE,2014,0.790848005,9/30/13,6/29/14,259,-0.662,-121.6595333,46.9091
FordTheo,SR-1927m-10,7/25/12 13:00,7/10/13 16:54,-4.152,25.902,TRUE,FALSE,2013,0,10/17/12,7/6/13,261,-4.152,-121.6592333,46.9094
FordTheo,SR-1927m-10,7/10/13 19:00,8/30/14 23:00,0.121,28.06,TRUE,FALSE,2014,0.208633214,9/30/13,7/5/14,279,0.121,-121.6592333,46.9094
FordTheo,SR-2044m-1,8/4/11 17:01,7/10/12 21:01,-5,34,FALSE,TRUE,2012,-1.00330033,10/4/11,6/10/12,202,-5,-121.6741333,46.91693333
